Source,Target,Type,Id,Weight
反,脸,Directed,512,0.0384615384615
反,网友,Directed,513,0.0384615384615
反,结局,Directed,514,0.0384615384615
反,影响,Directed,515,0.0384615384615
反,重力,Directed,516,0.0384615384615
品牌,独立,Directed,517,0.0144927536232
品牌,求,Directed,518,0.0144927536232
品牌,包,Directed,519,0.0144927536232
品牌,做出,Directed,520,0.0144927536232
品牌,值得,Directed,521,0.0289855072464
品牌,搭配,Directed,522,0.0144927536232
品牌,名,Directed,523,0.0144927536232
品牌,品牌,Directed,524,0.0144927536232
品牌,类似,Directed,525,0.0144927536232
品牌,汽车,Directed,526,0.0144927536232
品牌,做法,Directed,527,0.0144927536232
品牌,之外,Directed,528,0.0144927536232
品牌,牛奶,Directed,529,0.0144927536232
品牌,占,Directed,530,0.0144927536232
品牌,抄袭,Directed,531,0.0144927536232
品牌,实验室,Directed,532,0.0144927536232
品牌,车,Directed,533,0.0144927536232
品牌,朋友,Directed,534,0.0144927536232
品牌,推荐,Directed,535,0.0579710144928
品牌,高端,Directed,536,0.0144927536232
品牌,乡村,Directed,537,0.0144927536232
品牌,走,Directed,538,0.0144927536232
品牌,名字,Directed,539,0.0144927536232
品牌,相比,Directed,540,0.0144927536232
品牌,分布,Directed,541,0.0144927536232
品牌,却,Directed,542,0.0289855072464
品牌,产品,Directed,543,0.0144927536232
品牌,欧美,Directed,544,0.0144927536232
品牌,究竟,Directed,545,0.0144927536232
品牌,吸引,Directed,546,0.0289855072464
品牌,比较,Directed,547,0.0144927536232
品牌,评估,Directed,548,0.0144927536232
品牌,年,Directed,549,0.0144927536232
多年,老,Directed,550,0.0714285714286
多年,控制,Directed,551,0.0714285714286
多年,没什么,Directed,552,0.0714285714286
多年,以后,Directed,553,0.0714285714286
多年,指标,Directed,554,0.0714285714286
多年,之后,Directed,555,0.0714285714286
多年,钢琴,Directed,556,0.0714285714286
多年,地球,Directed,557,0.0714285714286
多年,却,Directed,558,0.0714285714286
多年,淘汰,Directed,559,0.0714285714286
多年,人,Directed,560,0.0714285714286
多年,股份,Directed,561,0.0714285714286
多年,读书,Directed,562,0.0714285714286
正常,普遍,Directed,563,0.0263157894737
正常,成长,Directed,564,0.0263157894737
正常,行驶,Directed,565,0.0263157894737
正常,蛙,Directed,566,0.0263157894737
正常,异性,Directed,567,0.0263157894737
正常,使用,Directed,568,0.0263157894737
正常,表面,Directed,569,0.0263157894737
正常,应该,Directed,570,0.0263157894737
正常,男人,Directed,571,0.0263157894737
正常,以后,Directed,572,0.0263157894737
正常,生活,Directed,573,0.0263157894737
正常,看待,Directed,574,0.0263157894737
正常,速度,Directed,575,0.0263157894737
正常,估值,Directed,576,0.0263157894737
正常,需不需要,Directed,577,0.0263157894737
正常,上班,Directed,578,0.0263157894737
正常,现象,Directed,579,0.0526315789474
正常,互联网,Directed,580,0.0263157894737
正常,语音,Directed,581,0.0263157894737
正常,男子,Directed,582,0.0263157894737
正常,情况,Directed,583,0.0263157894737
正常,搜索,Directed,584,0.0263157894737
长时间,脸上,Directed,585,0.047619047619
长时间,旅行,Directed,586,0.047619047619
长时间,重要,Directed,587,0.047619047619
长时间,均,Directed,588,0.047619047619
长时间,工作,Directed,589,0.047619047619
长时间,一个,Directed,590,0.047619047619
长时间,看,Directed,591,0.047619047619
长时间,接触,Directed,592,0.047619047619
长时间,坚持,Directed,593,0.142857142857
长时间,更新,Directed,594,0.047619047619
长时间,玩,Directed,595,0.047619047619
长时间,汽车,Directed,596,0.047619047619
长时间,使用,Directed,597,0.047619047619
长时间,游泳,Directed,598,0.047619047619
长时间,变化,Directed,599,0.047619047619
沙发,核心,Directed,600,0.111111111111
沙发,进,Directed,601,0.111111111111
沙发,客,Directed,602,0.333333333333
沙发,教育,Directed,603,0.111111111111
中东,文明,Directed,604,0.125
中东,穆斯林,Directed,605,0.125
中东,喜欢,Directed,606,0.125
中东,呼吸,Directed,607,0.375
话,文字,Directed,608,0.00877192982456
话,真实,Directed,609,0.00877192982456
话,故意,Directed,610,0.00877192982456
话,表达,Directed,611,0.00877192982456
话,正确,Directed,612,0.00877192982456
话,加入,Directed,613,0.00877192982456
话,毁掉,Directed,614,0.00877192982456
话,一下,Directed,615,0.00877192982456
话,证明,Directed,616,0.00877192982456
话,解读,Directed,617,0.00877192982456
话,三种,Directed,618,0.00877192982456
话,触动,Directed,619,0.00877192982456
话,原理,Directed,620,0.00877192982456
话,真的,Directed,621,0.00877192982456
话,形容,Directed,622,0.00877192982456
话,总结,Directed,623,0.00877192982456
话,解释,Directed,624,0.0175438596491
话,事情,Directed,625,0.00877192982456
话,孩子,Directed,626,0.00877192982456
话,来自,Directed,627,0.00877192982456
话,男友,Directed,628,0.00877192982456
话,意思,Directed,629,0.0263157894737
话,感到,Directed,630,0.00877192982456
话,选择,Directed,631,0.00877192982456
话,很多,Directed,632,0.00877192982456
话,翻译成,Directed,633,0.00877192982456
话,完成,Directed,634,0.00877192982456
话,最为,Directed,635,0.00877192982456
话,道理,Directed,636,0.0175438596491
话,诗,Directed,637,0.00877192982456
话,理由,Directed,638,0.00877192982456
话,音乐,Directed,639,0.00877192982456
话,iOS,Directed,640,0.00877192982456
话,当时,Directed,641,0.00877192982456
话,一种,Directed,642,0.00877192982456
话,男生,Directed,643,0.00877192982456
话,抑郁症,Directed,644,0.00877192982456
话,谱,Directed,645,0.00877192982456
话,反驳,Directed,646,0.00877192982456
话,应该,Directed,647,0.0175438596491
话,描述,Directed,648,0.00877192982456
话,本书,Directed,649,0.00877192982456
话,讽刺,Directed,650,0.00877192982456
话,翻译,Directed,651,0.00877192982456
话,有没有,Directed,652,0.0175438596491
话,意义,Directed,653,0.00877192982456
话,是否,Directed,654,0.00877192982456
话,资本,Directed,655,0.00877192982456
话,可能,Directed,656,0.00877192982456
话,理解,Directed,657,0.00877192982456
话,说,Directed,658,0.0263157894737
话,突然,Directed,659,0.00877192982456
话,符合,Directed,660,0.00877192982456
话,成立,Directed,661,0.00877192982456
话,曾,Directed,662,0.00877192982456
难以,继续,Directed,663,0.0588235294118
难以,理解,Directed,664,0.0588235294118
难以,感觉,Directed,665,0.0588235294118
难以,超越,Directed,666,0.0588235294118
难以,成为,Directed,667,0.0588235294118
难以,学会,Directed,668,0.0588235294118
难以,证明,Directed,669,0.0588235294118
难以,忘记,Directed,670,0.0588235294118
难以,歌,Directed,671,0.0588235294118
赞,回答,Directed,672,0.166666666667
赞,好,Directed,673,0.166666666667
赞,方便面,Directed,674,0.166666666667
关系,关系,Directed,675,0.00909090909091
关系,求,Directed,676,0.00909090909091
关系,普遍,Directed,677,0.00909090909091
关系,合作,Directed,678,0.00909090909091
关系,区别,Directed,679,0.00909090909091
关系,几个,Directed,680,0.00909090909091
关系,经济学,Directed,681,0.00909090909091
关系,描述,Directed,682,0.00909090909091
关系,体现,Directed,683,0.00909090909091
关系,科学依据,Directed,684,0.00909090909091
关系,逐渐,Directed,685,0.00909090909091
关系,问题,Directed,686,0.00909090909091
关系,紧张,Directed,687,0.00909090909091
关系,不好,Directed,688,0.00909090909091
关系,看点,Directed,689,0.00909090909091
关系,联系,Directed,690,0.00909090909091
关系,回答,Directed,691,0.00909090909091
关系,责任,Directed,692,0.00909090909091
关系,社会,Directed,693,0.00909090909091
